fpr,tpr,threshold
0.0,0.0,inf
0.0,0.2631578947368421,0.9990234375
0.0,0.7236842105263158,0.99853515625
0.0,0.7631578947368421,0.998046875
0.0,0.7894736842105263,0.99755859375
0.0,0.8157894736842105,0.99658203125
0.000510986203372509,0.8157894736842105,0.994140625
0.000510986203372509,0.8421052631578947,0.9404296875
0.005620848237097598,0.8421052631578947,0.424560546875
0.005620848237097598,0.8552631578947368,0.40673828125
0.009708737864077669,0.8552631578947368,0.352783203125
0.009708737864077669,0.868421052631579,0.34375
0.011752682677567705,0.868421052631579,0.30078125
0.011752682677567705,0.881578947368421,0.29296875
0.013796627491057742,0.881578947368421,0.279296875
0.015329586101175269,0.881578947368421,0.274169921875
0.02810424118548799,0.881578947368421,0.2064208984375
0.02912621359223301,0.881578947368421,0.205810546875
0.03730199284619315,0.881578947368421,0.17724609375
0.03832396525293817,0.881578947368421,0.17333984375
0.04190086867654573,0.881578947368421,0.163818359375
0.04190086867654573,0.8947368421052632,0.162353515625
0.04292284108329075,0.8947368421052632,0.1614990234375
0.04292284108329075,0.9078947368421053,0.1611328125
0.045988758303525806,0.9078947368421053,0.154541015625
0.045988758303525806,0.9210526315789473,0.1533203125
0.05620848237097598,0.9210526315789473,0.131103515625
0.05620848237097598,0.9342105263157895,0.1298828125
0.060807358201328564,0.9342105263157895,0.12359619140625
0.06182933060807358,0.9342105263157895,0.1229248046875
0.06642820643842616,0.9342105263157895,0.1175537109375
0.06745017884517118,0.9473684210526315,0.11737060546875
0.07256004087889627,0.9473684210526315,0.11029052734375
0.07358201328564129,0.9473684210526315,0.10992431640625
0.07715891670924885,0.9473684210526315,0.10504150390625
0.07818088911599387,0.9473684210526315,0.1048583984375
0.0797138477261114,0.9473684210526315,0.10247802734375
0.0807358201328564,0.9473684210526315,0.1019287109375
0.08226877874297393,0.9473684210526315,0.10089111328125
0.08431272355646398,0.9473684210526315,0.10052490234375
0.0858456821665815,0.9473684210526315,0.09893798828125
0.08788962698007154,0.9473684210526315,0.09844970703125
0.09095554420030659,0.9473684210526315,0.09222412109375
0.09197751660705161,0.9473684210526315,0.092041015625
0.09299948901379662,0.9473684210526315,0.091552734375
0.09402146142054164,0.9473684210526315,0.0889892578125
0.09606540623403168,0.9473684210526315,0.0855712890625
0.0970873786407767,0.9473684210526315,0.08538818359375
0.09810935104752172,0.9473684210526315,0.08447265625
0.09913132345426673,0.9473684210526315,0.0843505859375
0.10015329586101175,0.9473684210526315,0.08251953125
0.10219724067450178,0.9473684210526315,0.08197021484375
0.1027082268778743,0.9473684210526315,0.081787109375
0.1027082268778743,0.9605263157894737,0.08050537109375
0.10832907511497189,0.9605263157894737,0.0755615234375
0.10832907511497189,0.9736842105263158,0.0751953125
0.10935104752171691,0.9736842105263158,0.07489013671875
0.11139499233520694,0.9736842105263158,0.07208251953125
0.11241696474195197,0.9736842105263158,0.07183837890625
